onset	duration	miniblock_number	category	subcategory	stim_file
113.72872560506221	0.4333684149896726	18	bodies	body	body/body-115.jpg
114.26256439497229	0.43372538895346224	18	bodies	body	body/body-46.jpg
114.79688843304757	0.4332379089901224	18	bodies	body	body/body-115.jpg
115.34667009604163	0.45079775201156735	18	bodies	body	body/body-28.jpg
115.9128216879908	0.4341658389894292	18	bodies	body	body/body-104.jpg
116.46376043197233	0.43296006391756237	18	bodies	body	body/body-91.jpg
116.99704983003903	0.4336026459932327	19	faces	adult	adult/adult-116.jpg
117.54646204097662	0.4352396270260215	19	faces	adult	adult/adult-76.jpg
118.09817568806466	0.43305770703591406	19	faces	adult	adult/adult-141.jpg
118.64776730106678	0.4338391430210322	19	faces	adult	adult/adult-133.jpg
119.18168914597481	0.4333716509863734	19	faces	adult	adult/adult-35.jpg
119.73135997296777	0.43410994193982333	19	faces	adult	adult/adult-43.jpg
120.28092138806824	0.4347275900654495	19	faces	adult	adult/adult-27.jpg
120.83160247001797	0.4344732000026852	19	faces	adult	adult/adult-111.jpg
121.38241067703348	0.4339473720174283	19	faces	adult	adult/adult-110.jpg
121.9320713140769	0.45113336003851146	19	faces	adult	adult/adult-53.jpg
122.49938534304965	0.4336972340242937	19	faces	adult	adult/adult-74.jpg
123.03341265302151	0.43489678495097905	19	faces	adult	adult/adult-39.jpg
123.58366797305644	0.4334296570159495	20	places	house	house/house-69.jpg
124.13285181100946	0.4344895110698417	20	places	house	house/house-7.jpg
124.68409960600547	0.4328575450927019	20	places	house	house/house-123.jpg
125.23474131606054	0.4324218729743734	20	places	house	house/house-22.jpg
125.76766024006065	0.43383111990988255	20	places	house	house/house-80.jpg
126.31783191196155	0.4336369560332969	20	places	house	house/house-44.jpg
126.86762346606702	0.43432222004048526	20	places	house	house/house-23.jpg
127.41797175398096	0.43379445699974895	20	places	house	house/house-60.jpg
127.96896707301494	0.450246661901474	20	places	house	house/house-34.jpg
128.53587317396887	0.43343074002768844	20	places	house	house/house-40.jpg
129.06935402506497	0.4329939919989556	20	places	house	house/house-110.jpg
129.60300578107126	0.43301319098100066	20	places	house	house/house-140.jpg
130.13647925504483	0.43570476898457855	21	faces	adult	adult/adult-112.jpg
130.68685928103514	0.43362792197149247	21	faces	adult	adult/adult-129.jpg
131.23696909705177	0.4339990800945088	21	faces	adult	adult/adult-66.jpg
131.78665668901522	0.433535513933748	21	faces	adult	adult/adult-103.jpg
132.32087472302373	0.43363952403888106	21	faces	adult	adult/adult-78.jpg
132.8711017529713	0.43264872895088047	21	faces	adult	adult/adult-140.jpg
133.40485179098323	0.4334541489370167	21	faces	adult	adult/adult-61.jpg
133.95527589006815	0.433484801906161	21	faces	adult	adult/adult-24.jpg
134.50522084103432	0.433841344085522	21	faces	adult	adult/adult-89.jpg
135.05543199798558	0.43364771001506597	21	faces	adult	adult/adult-72.jpg
135.60585454606917	0.4337616040138528	21	faces	adult	adult/adult-125.jpg
136.15595916996244	0.4338500259909779	21	faces	adult	adult/adult-20.jpg
136.70631431404036	0.4321963080437854	22	places	house	house/house-17.jpg
137.23995374003425	0.4355524469865486	22	places	house	house/house-16.jpg
137.79015718202572	0.43398424808401614	22	places	house	house/house-140.jpg
138.3404367750045	0.4329533319687471	22	places	house	house/house-20.jpg
138.88987622596323	0.4343753719003871	22	places	house	house/house-83.jpg
139.44285932800267	0.43171913700643927	22	places	house	house/house-35.jpg
139.9752096249722	0.4331737341126427	22	places	house	house/house-40.jpg
140.52485316898674	0.4342086260439828	22	places	house	house/house-92.jpg
141.0750190289691	0.4338972519617528	22	places	house	house/house-37.jpg
141.6250071109971	0.4330919439671561	22	places	house	house/house-116.jpg
142.17465749196708	0.43479617696721107	22	places	house	house/house-53.jpg
142.7259599090321	0.4326757120434195	22	places	house	house/house-50.jpg
143.2764138750499	0.43341890000738204	23	characters	word	word/word-109.jpg
143.82634193298873	0.43380551296286285	23	characters	word	word/word-46.jpg
144.37660678196698	0.4339003019267693	23	characters	word	word/word-37.jpg
144.9270663940115	0.4492839059093967	23	characters	word	word/word-72.jpg
145.47724740207195	0.43348509003408253	23	characters	word	word/word-36.jpg
146.01083022798412	0.43290957203134894	23	characters	word	word/word-37.jpg
146.5465361319948	0.43162082193885	23	characters	word	word/word-90.jpg
147.09427840798162	0.43403393996413797	23	characters	word	word/word-71.jpg
147.6449183980003	0.43270787107758224	23	characters	word	word/word-102.jpg
148.1784180890536	0.43356904794927686	23	characters	word	word/word-130.jpg
148.72881311003584	0.43339498608838767	23	characters	word	word/word-92.jpg
149.26234414696228	0.4334995209937915	23	characters	word	word/word-70.jpg
149.796245879028	0.43307245103642344	24	objects	car	car/car-36.jpg
150.3295616590185	0.43356369994580746	24	objects	car	car/car-9.jpg
150.8785239920253	0.435023510013707	24	objects	car	car/car-133.jpg
151.4315325890202	0.43192344706039876	24	objects	car	car/car-69.jpg
151.96420690405648	0.43240007502026856	24	objects	car	car/car-46.jpg
152.49693534697872	0.43306508904788643	24	objects	car	car/car-17.jpg
153.0309324769769	0.43381896801292896	24	objects	car	car/car-111.jpg
153.58126551797614	0.43354876001831144	24	objects	car	car/car-106.jpg
154.1310799260391	0.4337760959751904	24	objects	car	car/car-22.jpg
154.68159391602967	0.43335680605378	24	objects	car	car/car-70.jpg
155.23124703299254	0.43333298596553504	24	objects	car	car/car-114.jpg
155.76558642403688	0.4334318640176207	24	objects	car	car/car-66.jpg
156.3171141659841	0.4315669200150296	25	bodies	body	body/body-2.jpg
156.86596667196136	0.4502467680722475	25	bodies	body	body/body-17.jpg
157.43263547704555	0.43376806599553674	25	bodies	body	body/body-106.jpg
157.96762983803637	0.4325465349247679	25	bodies	body	body/body-118.jpg
158.5167150850175	0.4525140669429675	25	bodies	body	body/body-24.jpg
159.08293200307526	0.4333626820007339	25	bodies	body	body/body-110.jpg
159.6172790270066	0.43350104393903166	25	bodies	body	body/body-90.jpg
160.16744664299767	0.43375800200738013	25	bodies	body	body/body-63.jpg
160.71787292300723	0.43349112395662814	25	bodies	body	body/body-115.jpg
161.26782942505088	0.4336888069519773	25	bodies	body	body/body-54.jpg
161.80161332897842	0.4334754530573264	25	bodies	body	body/body-13.jpg
162.3353475810727	0.4334846700076014	25	bodies	body	body/body-129.jpg
162.88570723799057	0.43327571998815984	26	places	house	house/house-138.jpg
163.41946163505781	0.43341785902157426	26	places	house	house/house-48.jpg
163.95318782597315	0.4332948229275644	26	places	house	house/house-107.jpg
164.50255130406003	0.4357842090539634	26	places	house	house/house-63.jpg
165.05293112806976	0.433602522010915	26	places	house	house/house-107.jpg
165.6031619560672	0.4339361699530855	26	places	house	house/house-32.jpg
166.15363418799825	0.43363268999382854	26	places	house	house/house-105.jpg
166.70259854197502	0.43437278002966195	26	places	house	house/house-95.jpg
167.23746374598704	0.43368579796515405	26	places	house	house/house-68.jpg
167.78756850596983	0.45071034994907677	26	places	house	house/house-102.jpg
168.35449739405885	0.43346330197528005	26	places	house	house/house-132.jpg
168.88831049902365	0.4331343160010874	26	places	house	house/house-48.jpg
169.43879641697276	0.43326708395034075	27	bodies	body	body/body-40.jpg
169.98759160004556	0.4347353719640523	27	bodies	body	body/body-97.jpg
